lat,lon,EventNumber
-81.4148,-106.732,74378029
-81.3842,-107.72,74378027
-81.3833,-107.741,74378168
-81.3659,-108.333,74378182
-81.3774,-107.938,74378186
-81.3897,-107.533,74378118
-84.7703,-113.813,74378162
-81.3824,-107.762,74378298
-81.3828,-107.752,74378252
-81.3824,-107.762,74378297
-81.4197,-106.566,74378273
-81.4327,-106.17,74378264
-81.4397,-105.962,74378214
-81.4076,-106.951,74378212
-81.3819,-107.773,74378376
-81.3824,-107.762,74378301
-81.3819,-107.773,74378417
-81.3814,-107.783,74378493
-81.3814,-107.783,74378451
-81.3814,-107.783,74378491
-81.4317,-106.192,74378433
-81.3805,-107.805,74378579
-81.4178,-106.609,74378553
-81.3929,-107.399,74378540
-81.3805,-107.805,74378635
-81.4357,-106.047,74378748
-81.3796,-107.826,74378771
-81.4357,-106.047,74378760
-81.3796,-107.826,74378755
-81.3782,-107.858,74378980
-81.4342,-106.079,74378981
-87.3614,139.419,74438586
-86.9591,-126.393,74517525
-87.0161,-127.556,74519036
-86.6433,-126.007,74519146
-87.5862,-125.12,74573482
-87.5847,-125.646,74573679
-86.7066,-123.156,74576331
-87.5154,-26.8652,74586893
-87.5751,-124.577,74590902
-87.5713,-124.304,74597118
-87.1596,144.401,74599700
-87.5563,-120.728,74600102
-86.6589,-124.381,74644800
-86.6219,-123.08,74654311
-87.2148,-107.379,74693671
-87.5954,-125.877,74693788
-87.5924,-127.423,74694731
-87.5924,-127.423,74694735
-87.5931,-127.173,74694725
-87.5924,-127.423,74694726
-87.5924,-127.423,74694727
-87.5919,-127.575,74694809
-87.5476,-129.461,74830796
-85.1815,164.94,74927810
-86.2042,-127.491,74934994
-87.5378,-128.894,74948533
-86.5744,-128.823,74960135
-86.5762,-128.489,74969353
-86.5765,-128.521,74969405
-84.7096,-68.6757,75003877
-86.017,-120.056,75019987
-85.8231,-96.5271,75020349
-81.1632,-141.788,75023786
-87.5438,-36.2553,75058261
-86.4635,-124.303,75063297
-86.7647,-120.229,75064013
-84.4683,-71.7525,75066466
-86.0452,-55.47,75069773
-86.1385,-128.967,75071855
-85.8199,-57.8877,75072874
-85.5477,-60.7426,75078487
-85.7239,-58.8911,75078845
-87.2164,-41.1441,75084942
-86.3191,-52.1825,75103373
-85.7179,-58.8099,75103327
-84.8328,-68.0287,75103652
-85.794,-57.6199,75112109
-85.3275,-62.4314,75139719
-85.1023,-133.575,75333032
-86.1396,-122.191,75368714
-83.4999,-83.0775,75380665
-83.3842,-166.835,75383413
-86.9363,-126.483,75660828
-86.9381,-125.769,75663747
-86.9127,-125.852,75692638
-85.618,-138.981,75697891
-84.2483,-112.326,75700059
-84.247,-112.379,75713193
-82.2377,-104.224,75713424
-86.5986,-136.355,75843588
-86.8536,-32.7777,76350605
-85.6888,-52.3812,76420832
-83.0694,-170.731,76424437
-86.1937,-139.077,76432507
-83.7253,179.441,76607037
-85.9136,-138.339,76607184
-85.8292,-142.695,76607274
-85.9132,-138.338,76607231
-86.4234,-142.515,76607897
-83.6182,-179.333,76607901
-85.79,-144.1,76619242
-85.8871,-139.021,76644817
-81.2338,-122.192,76658847
-81.2717,-138.41,76678822
-85.8819,-143.76,76701690
-85.8035,-144.043,76701742
-87.0421,145.586,76725724
-81.1526,-133.928,76746577
-83.3266,-82.9643,76747552
-86.1239,-105.034,76759020
-84.8509,169.572,76860113
-85.8636,-142.671,76860132
-85.5185,-144.761,76941015
-81.8402,-161.919,76967607
-87.0664,148.525,77016108
-80.4998,-133.73,77080892
-85.4856,-136.389,77213542
-80.6118,-145.526,77387270
-85.9659,-65.6827,77391359
-86.0025,-65.6052,77399501
-84.7682,-77.3795,77413197
-86.5633,169.859,77420518
-80.9087,-125.267,77445969
-82.2024,-104.001,77452809
-80.6566,-137.256,77495800
-85.3906,-138.164,77599314
-87.0725,-161.7,77616928
-86.6992,-135.944,77634579
-83.8495,-90.6724,77687859
-80.8736,-144.785,77692809
-81.3175,-126.869,77739929
-86.0795,-147.922,77763959
-85.7263,139.656,77862381
-87.4832,-145.954,77873847
-86.7036,-132.503,77969960
-85.3708,143.86,78007694
-83.1418,-100.059,78051065
-87.0303,-125.403,78059138
-86.7797,-134.636,78067035
-84.7683,-80.2445,78085239
-86.1293,135.579,78098175
-86.8954,-149.178,78163514
-86.626,-54.8521,78203883
-87.0377,-124.842,78203936
-81.4272,-152.564,78226973
-86.442,-56.1287,78241805
-81.97,-116.346,78246549
-86.0838,-136.886,78355873
-81.0352,-146.633,78483769
-81.2797,-123.298,78489793
-86.4648,-143.362,78522365
-84.7563,151.766,78538351
-81.9388,-107.812,78549769
-85.9413,-148.35,78594489
-84.3528,155.736,78622412
-86.269,-159.614,78667768
-85.8014,169.785,78671826
-86.3494,-161.504,78671984
-85.4298,163.185,78672503
-86.3517,-161.5,78672580
-86.3577,-161.498,78672965
-86.2649,-161.447,78674115
-84.159,154.076,78674276
-85.4875,162.672,78674350
-85.7528,170.195,78674428
-85.7917,169.892,78674522
-86.3012,-159.587,78674609
-85.7609,170.135,78674733
-85.7716,170.056,78675117
-86.3239,-161.477,78675470
-85.8296,169.611,78675665
-86.665,163.934,78712441
-86.6425,-159.733,78712791
-86.3822,154.671,78713220
-86.756,-160.325,78713404
-86.7695,170.949,78714061
-86.6565,164.014,78714870
-86.7968,163.158,78716535
-86.8768,170.533,78716746
-87.0406,169.989,78716908
-86.673,-159.577,78717364
-86.8116,-159.973,78718636
-86.9203,-160.437,78735284
-87.1879,161.209,78736271
-86.9707,-159.99,78736970
-87.0517,148.89,78737360
-87.3485,160.508,78738617
-86.9538,-158.659,78738805
-87.1716,147.854,78740165
-87.0273,-157.847,78740515
-87.0935,-160.379,78742681
-87.0669,-158.937,78743122
-87.0616,-158.996,78743242
-87.3106,146.632,78743955
-87.3415,146.351,78744033
-86.9731,-155.692,78745887
-87.0628,-158.932,78747602
-87.0575,-157.377,78748911
-87.1689,-157.386,78760379
-86.2966,132.932,78785909
-82.6226,178.418,78797409
-85.8424,-142.701,78847599
-85.4,-148.426,78890835
-85.4161,-148.165,78890842
-86.7651,-139.44,78891320
-86.7589,-139.394,78897924
-85.4673,-147.339,78924260
-85.908,-140.961,78924601
-84.3527,-113.683,78941053
-86.2785,-136.478,79013707
-85.8487,-142.044,79022280
-86.1974,-144.869,79042082
-84.4825,156.257,79107149
-84.466,155.714,79169104
-85.9725,-131.851,79238493
-85.9844,-141.593,79238638
-85.3103,-137.797,79238975
-85.3502,-138.543,79239024
-85.7738,-142.36,79239295
-85.7954,-142.21,79239364
-85.3807,-138.437,79239358
-87.3758,-119.916,79253942
-85.8101,-142.179,79262357
-86.0836,-147.782,79273681
-85.7964,-141.505,79294067
-85.8143,-141.759,79305010
-81.9313,-119.405,79320773
-85.8447,-141.777,79347076
-85.8227,-142.017,79361502
-84.9694,-79.5606,79368728
-85.2434,-136.808,79368835
-85.8244,-141.739,79368829
-85.8371,-141.521,79369860
-85.691,-145.88,79369847
-85.6452,-165.403,79447264
-85.8504,-142.008,79454780
-85.8036,-141.122,79466157
-85.8379,-141.376,79466155
-85.8384,-141.962,79479622
-84.7259,-156.013,79487753
-85.9946,-142.901,79539040
-81.9471,-163.777,79539036
-85.9712,-142.62,79539347
-85.8197,-141.915,79539450
-85.8054,-141.834,79539498
-81.8021,-131.747,79541898
-85.7539,-141.915,79542371
-85.8098,-142.306,79556183
-85.8025,-142.075,79561735
-85.8169,-141.616,79566434
-82.3764,-173.083,79571204
-85.7628,-141.82,79591803
-85.9796,-142.496,79593165
-86.3533,-175.628,79598629
-85.8023,-142.249,79619557
-85.7241,-142.024,79621639
-85.7268,-142.373,79629420
-85.9437,-146.714,79675802
-86.0175,-142.566,79681493
-86.0346,-136.805,79681530
-86.0084,-142.336,79686587
-85.6856,-141.711,79722050
-85.7977,-142.709,79771789
-85.7731,-142.618,79778567
-86.2242,-147.128,79778577
-85.7146,-141.899,79784725
-86.0206,-141.856,79815176
-85.7815,-143.287,79880553
-85.8247,-143.021,79880530
-83.9786,-82.8663,79880834
-85.776,-142.268,79891012
-87.4293,-126.872,79896082
-85.6108,-59.9318,79913438
-83.0912,-94.7414,79917552
-85.7797,-141.906,79929195
-85.7026,-142.284,79942622
-82.1056,-111.691,79950294
-82.0216,-158.287,79951480
-84.0121,168.555,79956757
-86.2252,-145.877,79967922
-85.8102,-142.819,79972468
-85.8006,-143.155,79972472
-82.0915,-160.476,79972462
-85.7788,-142.747,79973554
-85.7372,-143.061,79973698
-82.0406,-160.433,80024169
-87.1636,-35.2096,80025897
-85.8008,-142.146,80058389
-87.0426,-38.5642,80059777
-85.8438,-142.686,80075302
-87.4114,-108.089,80113081
-85.785,-143.169,80128428
-85.7817,-142.678,80132359
-85.7644,-143.062,80132360
-85.7747,-142.88,80132463
-85.7865,-142.718,80132430
-85.8306,-142.493,80144347
-85.8987,-140.532,80166935
-85.8341,-142.583,80176544
-85.808,-142.396,80224767
-83.6081,174.264,80224838
-85.8156,-142.59,80224833
-85.8077,-142.396,80224830
-85.8143,-142.411,80224835
-85.7947,-142.362,80224807
-85.8681,-142.327,80224940
-85.7943,-142.362,80224939
-86.1414,-139.837,80224944
-85.8074,-142.396,80224937
-85.8144,-142.59,80225163
-81.6725,-109.277,80284279
-84.5656,164.22,80289854
-84.8699,161.657,80316206
-85.8338,-142.817,80319378
-86.2295,-159.155,80321635
-83.4481,-87.4218,80322490
-85.8057,-140.499,80324875
-85.2352,158.046,80326888
-86.227,-159.177,80333465
-85.8824,-142.589,80334595
-85.8288,-143.074,80334594
-85.9077,-142.007,80338464
-85.4664,-143.29,80346277
-85.846,-142.64,80346704
-85.8426,-143.027,80347680
-85.8416,-143.035,80349232
-80.7468,-133.733,80351098
-85.8537,-142.766,80351981
-85.8046,-143.247,80351967
-85.8953,-142.193,80357072
-85.8684,-142.603,80363064
-85.8516,-142.929,80366964
-85.8785,-142.276,80367837
-85.879,-142.887,80369386
-85.867,-142.372,80370533
-85.8618,-142.423,80370525
-85.856,-142.877,80370523
-86.3886,-155.502,80370524
-85.909,-142.338,80371073
-85.8757,-142.253,80373441
-82.7676,-95.0399,80374302
-82.2823,-100.603,80380594
-80.6779,-138.748,80380871
-85.8698,-142.672,80383740
-85.8877,-142.661,80388687
-85.8878,-142.898,80388841
-86.764,-162.375,80389181
-85.8599,-142.75,80389190
-85.8861,-142.676,80389274
-85.8895,-143.364,80390378
-85.8996,-142.49,80391420
-85.8931,-142.821,80391416
-85.8486,-142.434,80392450
-85.9126,-142.975,80403882
-85.7671,-137.493,80472636
-85.5212,-74.2075,80510926
-82.3288,-178.406,80512571
-85.702,-142.15,80536319
-80.3785,-140.626,80614305
-81.0997,-168.025,80668722
-83.4078,-94.0764,80672590
-85.1521,-138.446,80681474
-82.7248,-102.699,80685614
-81.3413,-118.663,80742185
-81.4624,-117.341,80751500
-85.9421,-79.1419,80753602
-84.5471,155.048,80759669
-80.2462,-145.573,80772460
-87.325,-70.6709,80795118
-84.0561,-95.8933,80838276
-85.6692,-144.472,80850887
-85.6484,-133.39,80881080
-85.0444,-90.1416,80899496
-86.7184,131.952,80910412
-80.936,-130.519,80926768
-86.1382,133.777,80962428
-87.3513,123.511,80962960
-86.9435,-75.6704,81003283
-85.6966,-112.095,81020431
-81.7831,169.692,81025651
-85.089,-151.379,81055767
-80.5694,-143.417,81086391
-80.6849,-141.063,81100683
-86.3832,-146.715,81159956
-87.2073,-119.507,81159966
-85.7385,-165.036,81166838
-86.9836,-98.936,81177265
-87.458,-162.606,81227262
-87.234,-157.833,81227280
-80.6071,-168.625,81258108
-86.6379,117.805,81260976
-85.2275,-154.487,81300993
-80.77,-169.835,81358369
-85.1354,-154.285,81433349
-82.7626,-119.026,81453965
-85.7834,-158.98,81463681
-84.7653,-146.548,81512449
-84.495,136.033,81517315
-82.0943,164.319,81545501
-82.8494,-117.804,81611967
-84.9396,-176.535,81637672
-81.0532,-162.363,81802957
-85.6514,-162.106,81806545
-81.0439,-163.58,81813121
-81.0754,-157.412,81853168
-83.1975,-111.425,81889387
-81.9281,-129.846,81902067
-84.3256,139.096,81912714
-86.1484,116.945,81916986
-86.5611,-69.8965,81955378
-86.517,-168.173,82020873
-85.5232,-160.172,82062333
-85.5266,-160.41,82063508
-81.4877,-137.794,82063633
-85.543,-159.89,82065534
-85.5695,-160.123,82065591
-85.4558,-154.369,82065986
-85.568,-160.029,82065907
-85.5853,-159.697,82066675
-85.7455,-159.061,82066930
-85.5798,-160.103,82067051
-85.5647,-159.815,82067233
-81.0895,-165.11,82067256
-85.5577,-160.796,82068168
-85.5801,-160.193,82070266
-86.934,-141.742,82122770
-87.2302,-120.642,82133404
-81.7405,-132.431,82138395
-85.7255,-163.239,82159853
-85.9382,-147.02,82168799
-85.5424,-160.033,82174348
-85.5405,-159.895,82175422
-85.5805,-159.803,82175666
-85.5614,-160.532,82175758
-84.712,-162.704,82175717
-85.5722,-159.928,82175710
-85.5897,-159.771,82175967
-85.5487,-160.438,82176063
-85.5909,-159.872,82176059
-84.987,-161.87,82176173
-85.59,-159.799,82176154
-85.5607,-159.821,82176169
-85.5505,-159.838,82176185
-84.9512,-162.102,82176194
-85.5991,-159.777,82176177
-85.5799,-159.762,82176495
-84.9825,-161.605,82176490
-85.7194,-159.51,82176489
-85.5604,-159.799,82176468
-85.5507,-159.856,82176502
-85.5896,-159.769,82176635
-85.589,-159.72,82176885
-85.589,-159.72,82176887
-85.589,-159.72,82176905
-85.5572,-160.309,82177005
-85.6183,-158.219,82191569
-85.563,-159.819,82227546
-85.6854,-159.52,82228901
-84.9459,-160.98,82228919
-85.6852,-159.509,82229037
-85.5733,-160.009,82230129
-85.0574,-161.624,82232939
-85.0574,-161.624,82232940
-85.5823,-160.108,82232948
-85.6861,-159.78,82232953
-85.6806,-159.872,82232999
-85.5796,-159.945,82234159
-84.9445,-161.174,82235951
-84.9833,-161.306,82236063
-85.5702,-160.622,82237136
-84.9497,-161.594,82237137
-85.7128,-163.4,82237247
-85.6912,-159.901,82239017
-85.5709,-160.18,82239235
-85.5776,-160.087,82241437
-84.9436,-161.329,82241458
-84.9421,-161.222,82241619
-84.9808,-161.375,82242640
-85.5756,-159.973,82242647
-84.6777,-162.797,82242650
-84.6575,-161.443,82242660
-85.0108,-161.008,82242662
-85.5666,-159.977,82242663
-85.7739,-162.886,82243288
-85.5544,-159.768,82244259
-85.5635,-159.74,82244363
-85.5525,-159.579,82245494
-84.9789,-161.32,82245664
-85.5783,-160.295,82246838
-85.5605,-159.489,82247550
-85.5756,-160.204,82250060
-85.5741,-160.145,82251629
-85.5548,-160.083,82251640
-85.564,-160.087,82252131
-85.5805,-159.979,82252573
-85.5532,-159.984,82252716
-85.5525,-160.023,82255153
-85.5529,-160.077,82255517
-85.5774,-160.47,82255520
-85.5241,-160.135,82255535
-85.5837,-160.315,82255537
-85.5707,-160.082,82256864
-85.5703,-160.053,82256940
-85.5981,-160.769,82261391
-85.5725,-160.854,82261482
-85.6013,-160.512,82261489
-85.5619,-160.82,82261908
-85.5776,-160.232,82264279
-85.5763,-160.183,82265369
-85.5948,-160.269,82265370
-85.5763,-160.183,82265371
-85.5579,-160.156,82265374
-85.5089,-156.469,82265375
-85.5659,-160.07,82265377
-84.7134,-162.131,82265380
-84.7161,-162.301,82265381
-85.5663,-160.103,82265383
-85.5659,-160.07,82265386
-85.575,-160.085,82265388
-83.0571,-164.683,82265389
-85.5574,-160.122,82265391
-85.5574,-160.122,82265396
-85.5748,-160.115,82266353
-85.576,-160.212,82266569
-81.0351,-163.781,82266571
-85.5563,-160.084,82266572
-85.5652,-160.066,82266582
-85.5771,-158.967,82266593
-85.5769,-159.076,82266761
-85.5782,-160.018,82274458
-84.2602,-151.437,82276823
-85.0252,-160.827,82276825
-84.9749,-168.491,82276829
-85.0696,-168.197,82276837
-84.5199,-162.232,82276843
-85.5779,-160.09,82276844
-85.5758,-159.898,82276845
-85.5596,-160.026,82276849
-85.5772,-160.026,82276850
-85.5695,-160.108,82276853
-85.5778,-160.094,82277161
-85.5683,-160.031,82277399
-85.577,-160.038,82277356
-85.568,-160.007,82277444
-85.5767,-160.015,82277436
-85.5596,-160.047,82277435
-85.5686,-160.063,82277427
-85.5696,-160.146,82277539
-85.5688,-160.081,82277537
-85.5692,-160.123,82277607
-85.5599,-160.093,82277793
-85.577,-160.059,82277767
-85.5774,-160.091,82277752
-85.577,-160.059,82277739
-85.5689,-160.099,82277716
-85.5772,-160.077,82277896
-85.56,-160.111,82277886
-85.5772,-160.077,82277875
-85.5771,-160.068,82277855
-85.5596,-160.069,82277824
-85.5679,-160.02,82277811
-85.5708,-160.247,82277801
-85.5239,-156.628,82277995
-85.567,-159.94,82277968
-85.5769,-160.054,82277964
-85.5601,-160.12,82277957
-85.56,-160.111,82277940
-85.5695,-160.159,82277934
-85.5691,-160.126,82277922
-85.5683,-160.061,82277912
-85.5596,-160.078,82277908
-85.5673,-159.963,82277900
-85.5418,-160.132,82278069
-85.5773,-160.095,82278055
-85.5685,-160.079,82278035
-85.5684,-160.07,82278012
-85.5688,-160.103,82278008
-85.5692,-160.135,82278006
-85.5769,-160.054,82278004
-85.569,-160.13,82278195
-85.5599,-160.106,82278160
-85.577,-160.071,82278152
-85.5603,-160.139,82278147
-85.5693,-160.153,82278133
-85.5689,-160.121,82278115
-85.5778,-160.135,82278112
-85.56,-160.124,82278292
-85.5686,-160.097,82278211
-85.5691,-160.148,82278325
-85.5687,-160.115,82278326
-85.5601,-160.133,82278329
-85.6962,-159.845,82278330
-85.5605,-160.166,82278331
-85.5764,-160.034,82278332
-85.5776,-160.13,82278347
-85.5691,-160.148,82278349
-85.5789,-160.226,82278351
-85.5601,-160.133,82278352
-85.5688,-160.124,82278377
-85.5605,-160.166,82278365
-85.5605,-160.166,82278364
-85.5602,-160.152,82278455
-85.5606,-160.185,82278454
-85.5773,-160.107,82278436
-85.5779,-160.165,82278590
-85.569,-160.151,82278589
-85.5608,-160.203,82278579
-85.569,-160.142,82278555
-84.9513,-160.057,82278544
-85.569,-160.142,82278539
-85.5686,-160.11,82278535
-85.5694,-160.175,82278528
-85.5778,-160.156,82278525
-85.569,-160.142,82278515
-85.5607,-160.194,82278514
-85.5604,-160.17,82278649
-84.9917,-160.837,82278652
-85.569,-160.151,82278646
-85.5699,-160.216,82278621
-85.5608,-160.203,82278618
-85.682,-157.603,82279346
-85.5673,-160.095,82280549
-85.1111,-161.013,82282924
-85.6573,-162.297,82282957
-85.1034,-160.234,82283132
-85.5835,-156.672,82287772
-85.568,-159.649,82287777
-85.6634,-159.557,82287784
-85.106,-160.787,82287732
-85.5508,-159.724,82288358
-85.5679,-159.711,82288881
-85.5681,-159.743,82288886
-85.5671,-159.665,82290178
-85.5309,-159.656,82291251
-85.5462,-159.808,82297581
-84.7526,-162.31,82297972
-85.5631,-159.755,82297995
-85.529,-159.965,82297922
-84.7923,-161.661,82297961
-84.8029,-162.375,82298064
-84.8471,-162.284,82298052
-85.5735,-159.997,82298020
-85.5506,-160.271,82298139
-85.5579,-160.73,82298147
-84.8015,-162.295,82298124
-85.5647,-160.607,82298134
-84.7525,-162.308,82298128
-85.5642,-159.915,82298123
-85.5641,-160.575,82298126
-85.5647,-160.607,82298115
-85.5573,-160.698,82298110
-85.5577,-160.541,82316669
-85.5335,-159.959,82316662
-85.5682,-160.041,82316658
-84.8184,-161.112,82316764
-84.8184,-161.112,82316724
-85.7167,-159.888,82316704
-85.5673,-160.004,82317864
-85.5673,-160.004,82317915
-85.5674,-160.023,82318236
-84.8634,-161.441,82318220
-84.8634,-161.441,82318218
-84.8219,-161.501,82318216
-85.5672,-160.025,82318659
-85.5625,-160.871,82319268
-85.5758,-160.138,82319979
-85.5822,-160.04,82321016
-85.5837,-160.188,82321132
-85.6429,-162.81,82321125
-85.5579,-160.048,82321662
-85.5658,-160.038,82322172
-85.6625,-159.845,82322152
-85.6735,-162.502,82322261
-85.6854,-159.747,82322228
-85.5657,-160.039,82322391
-85.5814,-160.016,82322442
-85.5736,-160.028,82322628
-85.5733,-160.034,82323446
-85.5866,-159.92,82326330
-85.5772,-159.515,82326331
-85.5786,-159.871,82326343
-85.5718,-160,82326347
-85.659,-163.116,82326323
-85.5614,-160.523,82327009
-85.5653,-160.21,82327536
-85.5768,-159.56,82327538
-85.6897,-159.865,82327684
-85.5869,-160.094,82329136
-85.5619,-159.918,82329139
-85.6763,-159.732,82329876
-85.6587,-163.142,82329970
-85.5841,-159.797,82330231
-85.5872,-160.174,82330251
-85.6697,-159.708,82331336
-85.5758,-159.783,82331628
-85.5761,-159.919,82332700
-85.5767,-160.005,82332926
-85.5689,-160.014,82333044
-85.5689,-160.014,82333076
-85.555,-160.344,82335293
-85.5935,-160.263,82335220
-85.5551,-160.356,82335376
-85.5787,-160.303,82335320
-85.6872,-157.115,82335431
-85.5551,-160.36,82335511
-85.5632,-160.343,82335507
-85.5862,-160.303,82335676
-85.5862,-160.3,82335664
-85.5787,-160.316,82335660
-85.5787,-160.323,82335768
-85.5552,-160.37,82335715
-85.5527,-160.16,82335824
-85.5777,-160.248,82336059
-85.5552,-160.388,82336071
-85.5553,-160.398,82336280
-85.5937,-160.316,82336352
-85.5633,-160.391,82336484
-85.5553,-160.409,82336459
-85.5471,-160.427,82336478
-85.5471,-160.424,82336436
-85.5712,-160.37,82336430
-85.6009,-160.303,82336422
-85.5471,-160.424,82336417
-85.5553,-160.406,82336407
-85.5553,-160.413,82336539
-85.6009,-160.309,82336534
-85.5788,-160.356,82336508
-85.5554,-160.42,82336682
-85.5553,-160.416,82336644
-85.5472,-160.442,82336785
-85.5554,-160.423,82336788
-85.5542,-160.327,82336715
-85.5534,-160.264,82336711
-85.1307,-160.953,82336898
-85.5546,-160.365,82336859
-85.5554,-160.423,82336803
-85.5554,-160.43,82336908
-85.5612,-160.229,82336906
-85.5554,-160.43,82336900
-85.5555,-160.444,82337164
-85.5594,-160.056,82337134
-85.5938,-160.351,82337147
-85.601,-160.334,82337153
-85.5555,-160.444,82337160
-85.5456,-160.337,82337163
-85.5555,-160.451,82337359
-85.5713,-160.414,82337348
-85.5555,-160.451,82337307
-85.579,-160.403,82337480
-85.5555,-160.458,82337448
-85.5555,-160.462,82337564
-85.5555,-160.465,82337650
-85.5528,-160.248,82337611
-85.5675,-160.105,82337791
-85.5602,-160.179,82337775
-85.6883,-160.149,82337808
-85.5744,-160.014,82338174
-85.5536,-160.348,82338398
-85.1035,-160.781,82338612
-85.5406,-159.847,82338714
-85.0799,-161.032,82339032
-85.5594,-160.168,82339128
-85.5842,-160.288,82339552
-85.5546,-160.472,82339678
-85.5646,-159.86,82339796
-85.5411,-160.035,82340064
-85.5556,-160.553,82340052
-85.5643,-159.83,82340139
-85.5488,-159.985,82351420
-85.5799,-160.039,82351993
-85.5839,-160.41,82352054
-85.6056,-160.805,82352056
-85.5799,-160.043,82352058
-85.5797,-160.019,82352141
-85.5631,-159.799,82352496
-85.5718,-160.004,82352544
-85.5797,-160.043,82352518
-84.8386,-160.656,82352654
-85.5632,-159.845,82352635
-85.57,-159.578,82352628
-84.8448,-161.371,82352778
-84.8787,-160.811,82352752
-85.5798,-160.076,82352750
-84.7535,-160.907,82352740
-84.8438,-161.275,82352735
-84.7953,-160.404,82352728
-85.5719,-160.021,82352700
-84.8044,-161.526,82352858
-84.8371,-160.421,82352828
-84.8389,-160.721,82352822
-85.5905,-159.756,82356408
-85.5835,-159.942,82357952
-85.5835,-160.018,82359152
-85.5835,-160.018,82359153
-85.5835,-160.047,82359632
-85.5763,-160.107,82360356
-85.5836,-160.105,82360560
-85.5768,-160.189,82361044
-85.5842,-160.21,82361235
-85.5846,-160.265,82361651
-85.5835,-160.165,82361660
-85.5847,-160.276,82361663
-85.6191,-160.258,82362085
-85.5844,-160.262,82362127
-85.5858,-160.389,82362334
-85.5512,-160.233,82365881
-85.5875,-160.173,82366783
-85.5661,-159.942,82374635
-85.5246,-159.518,82377033
-85.5485,-159.551,82377048
-85.5484,-159.542,82377174
-84.8985,-160.475,82377350
-85.5482,-159.59,82377474
-85.7065,-159.627,82377596
-84.8611,-160.337,82377587
-84.9357,-160.915,82377569
-85.5395,-160.583,82377690
-85.5415,-159.992,82377627
-85.5481,-159.602,82377615
-85.5321,-159.617,82378179
-85.5555,-159.644,82378180
-85.5557,-159.76,82378183
-85.5488,-159.94,82378194
-85.6866,-159.835,82378199
-85.5322,-159.61,82378171
-85.56,-160.364,82378200
-85.5238,-159.681,82378658
-85.5477,-159.676,82378629
-85.5477,-159.676,82378627
-85.5476,-159.688,82378795
-85.5476,-159.693,82378849
-85.6525,-159.846,82380983
-85.5474,-159.964,82381195
-85.5703,-160.117,82382275
-85.5463,-159.885,82382566
-85.5635,-160.2,82382650
-85.5869,-156.034,82387684
-85.5507,-160.063,82390881
-85.0947,-160.468,82390879
-85.5507,-160.063,82390874
-85.5765,-160.444,82390866
-85.5504,-160.02,82390955
-85.535,-160.035,82390938
-85.5367,-157.654,82390965
-85.5763,-160.431,82390949
-85.6233,-156.625,82390944
-85.5767,-160.457,82390939
-85.6246,-156.77,82391093
-85.5417,-159.777,82391046
-85.5504,-160.054,82391195
-85.5416,-159.791,82391149
-85.543,-160.085,82391141
-85.5638,-159.664,82391101
-85.1176,-160.416,82391190
-84.8568,-160.769,82391189
-85.1677,-161.145,82391188
-85.5414,-159.674,82391172
-85.5578,-160.039,82391169
-85.5508,-160.105,82391166
-85.5437,-160.173,82391163
-85.5504,-160.047,82391144
-85.5638,-159.664,82391107
-85.5414,-159.687,82391291
-85.5498,-159.939,82391217
-85.5513,-160.176,82391286
-85.5578,-160.053,82391273
-85.6355,-156.571,82391258
-85.6243,-156.606,82391250
-85.5578,-160.046,82391238
-85.6342,-156.594,82391221
-85.6204,-156.678,82391205
-85.1188,-160.602,82391200
-85.5343,-159.935,82391362
-85.5438,-160.193,82391356
-85.5636,-159.703,82391495
-85.5636,-159.731,82391493
-85.3262,-165.862,82391482
-85.5564,-159.733,82391475
-85.5413,-159.708,82391474
-85.5497,-159.966,82391433
-85.5636,-159.697,82391406
-85.0955,-160.621,82391487
-85.5678,-156.789,82391484
-85.5335,-159.71,82391476
-85.5413,-159.708,82391466
-85.559,-160.214,82391447
-85.5415,-159.826,82391439
-85.5708,-159.695,82391405
-85.0956,-160.649,82391583
-85.5635,-159.717,82391575
-85.5707,-159.708,82391554
-85.5413,-159.715,82391547
-85.5636,-159.71,82391540
-85.5413,-159.715,82391531
-85.5497,-159.973,82391513
-85.5497,-159.973,82391509
-85.5563,-159.712,82391505
-85.0928,-160.178,82391591
-85.6204,-156.504,82391565
-85.5563,-159.712,82391551
-85.4055,-162.325,82391536
-85.0955,-160.635,82391525
-85.5636,-159.738,82391520
-85.5635,-159.723,82391683
-85.5573,-160.008,82391666
-85.5488,-159.727,82391657
-85.5412,-159.729,82391652
-85.1582,-159.823,82391651
-85.5635,-159.717,82391629
-85.5433,-160.163,82391610
-84.7302,-160.705,82391686
-85.1158,-160.121,82391679
-85.5488,-159.727,82391676
-85.094,-160.427,82391665
-85.4013,-162.186,82391645
-85.5635,-159.736,82391779
-85.5562,-159.732,82391754
-85.5412,-159.736,82391745
-85.5412,-159.736,82391734
-85.5635,-159.736,82391793
-85.072,-160.776,82391791
-85.5487,-159.741,82391788
-85.5412,-159.736,82391747
-85.0719,-160.762,82391743
-85.5635,-159.73,82391741
-85.5412,-159.736,82391731
-85.0931,-160.264,82391769
-85.0934,-160.323,82391768
-85.5094,-164.574,82391766
-85.5634,-159.743,82391851
-85.5415,-159.861,82391843
-85.5411,-159.743,82391800
-85.5487,-159.748,82391884
-85.5562,-159.745,82391846
-85.0958,-160.69,82391842
-85.0945,-160.513,82391829
-85.6585,-156.496,82391828
