lat,lon
-82.8817,-69.1017
-83.0026,-67.9879
-83.9679,-65.7138
-82.8874,-69.3199
-82.5087,-70.5614
-83.9856,-66.1938
-83.1861,-69.3013
-82.5256,-71.0973
-84.3573,-9.50427
-85.569,-55.4116
-84.6685,-67.6479
-84.6393,-75.0542
-86.0516,-62.9964
-84.728,-65.494
-84.2311,-64.5244
-82.3583,-62.7462
-79.6121,-67.2283
-81.1097,-96.7718
-83.4973,-73.8966
-85.4833,-70.0426
-79.5848,-65.5897
-86.0345,-131.208
-80.0221,-54.7865
-84.3,-71.2175
-82.7318,-29.249
-87.2752,-137.339
-84.2341,-68.0023
-79.6602,-71.1014
-85.2749,-93.3498
-85.6296,-13.9498
-83.4459,-65.9187
-84.3352,-79.4703
-82.7344,-65.6858
-80.2283,-63.0939
-83.2556,-124.044
-84.4501,-70.684
-84.4376,-80.5463
-86.6447,-78.1024
-85.0172,-83.555
-80.4865,-65.5943
-82.5561,-36.3029
-81.7784,-44.6201
-83.2049,-30.0974
-84.4773,-19.302
-83.8755,-79.0331
-83.5493,-77.9056
-82.1506,-114.712
-80.8937,-97.4944
-80.6439,-91.9566
-80.4392,-69.6391
-85.2428,-73.2815
-82.0722,-40.9232
-82.0722,-40.9232
-86.1868,-150.021
-81.1238,-53.7588
-82.7955,-34.1184
-85.1635,-13.7145
-85.2402,-13.0982
-84.069,-22.7861
-80.4898,-70.7377
-85.0212,-76.1462
-80.6308,-90.9774
-80.5089,-67.6984
-80.6202,-64.003
-80.6748,-92.3616
-80.6075,-64.1495
-80.4907,-68.0445
-80.523,-66.8959
-81.3677,-78.3037
-80.6188,-90.2966
-80.5475,-66.592
-81.4405,-49.1605
-80.6315,-90.5871
-80.6593,-91.3433
-80.65,-63.8605
-85.0137,-77.2297
-84.9701,-82.6342
-81.6756,-108.253
-81.6319,-107.695
-80.7674,-93.5605
-80.7146,-92.3027
-84.8351,-81.0808
-80.8134,-94.5242
-83.0698,-81.013
-80.4933,-69.4221
-83.2281,-80.975
-80.8798,-58.5205
-84.3471,-133.877
-80.9364,-97.1173
-80.7227,-92.5934
-80.9258,-96.8952
-80.9179,-96.7447
-81.2666,-102.606
-80.8795,-95.9924
-81.3888,-104.382
-80.8139,-94.641
-81.581,-106.981
-81.2009,-101.602
-84.441,-79.2917
-81.5664,-106.792
-84.631,-81.8437
-84.4491,-79.6565
-81.2489,-52.0331
-80.8126,-94.618
-80.8126,-94.618
-80.8184,-94.7403
-80.8069,-94.4956
-80.8152,-94.6753
-83.9847,-131.133
-82.8232,-81.9049
-82.8358,-82.4719
-83.1619,-81.4181
-83.1708,-81.8666
-83.3103,-81.877
-83.0232,-82.5128
-83.1801,-82.3211
-80.4396,-88.4163
-80.4487,-88.6909
-80.4851,-89.7513
-80.5585,-91.6983
-80.4861,-89.7721
-83.1975,-83.0966
-83.0785,-84.5235
-84.211,-81.4116
-84.2175,-81.5864
-80.4959,-89.9979
-83.2302,-84.1563
-83.2003,-87.4578
-83.2027,-83.3358
-83.0492,-83.7173
-84.1527,-90.7135
-84.8655,-82.1069
-84.1781,-81.7106
-83.206,-83.498
-81.311,-104.827
-83.0009,-81.9894
-83.1636,-82.012
-84.1729,-80.3756
-83.0134,-82.5261
-82.9976,-81.8757
-82.775,-80.2538
-81.27,-104.217
-82.5816,-82.5514
-81.1795,-103.093
-82.8034,-82.1996
-84.0409,-80.6915
-83.0084,-82.7409
-82.8057,-82.3833
-82.5952,-83.4504
-84.0687,-80.0293
-84.963,-80.6316
-84.101,-79.5862
-83.9799,-80.4045
-82.8059,-82.5774
-82.9926,-82.3343
-82.9906,-82.2561
-82.9872,-82.109
-82.9976,-82.5528
-82.7763,-81.166
-82.787,-81.7681
-82.7976,-82.2848
-80.4291,-88.4406
-82.8339,-83.7569
-80.4049,-87.6166
-80.4158,-87.9821
-81.344,-105.585
-82.8624,-84.7026
-82.8124,-82.965
-84.4449,-85.9287
-84.1608,-80.8282
-83.0022,-82.9726
-83.9179,-80.4843
-82.5644,-82.7095
-82.7986,-82.7196
-82.8265,-83.8874
-82.5545,-82.4167
-83.1035,-74.0014
-83.4509,-80.3102
-83.4514,-80.3427
-84.9945,-78.57
-84.4997,-81.7991
-84.0575,-76.8817
-80.3033,-70.8437
-84.4816,-78.625
-84.7619,-66.4109
-85.9228,-147.276
-84.9247,-80.0649
-85.0784,-81.2017
-85.1976,-109.389
-80.3223,-89.5716
-80.2835,-87.7873
-80.3018,-88.6793
-80.3018,-88.6793
-85.735,-96.1736
-85.9065,-84.2095
-82.4598,-122.991
-87.2835,-165.885
-80.3346,-90.62
-80.466,-95.5013
-80.3632,-90.2796
-80.3616,-90.1314
-80.3629,-90.2372
-80.3433,-88.9294
-80.3491,-89.6115
-81.2052,-110.423
-80.3501,-89.9983
-80.345,-89.7572
-80.3418,-89.5484
-80.3385,-89.3205
-80.3292,-88.0987
-80.3391,-88.8514
-80.347,-89.2451
-80.3781,-90.6689
-83.0805,-88.9738
-83.067,-88.2132
-83.0505,-86.9809
-80.3774,-90.3273
-80.4311,-93.2327
-80.3718,-90.231
-80.3725,-90.5355
-80.3696,-90.4148
-80.3819,-91.2009
-80.4101,-92.6569
-80.4007,-91.2486
-80.416,-91.8875
-80.3949,-90.595
-80.4023,-90.9306
-80.3815,-89.5244
-84.9362,-85.4092
-80.4028,-90.8884
-80.3923,-90.207
-80.3837,-89.5613
-80.4216,-91.8973
-80.3963,-90.4361
-80.4124,-91.3892
-80.4028,-90.824
-80.3755,-88.7972
-80.3939,-90.2376
-80.3939,-90.2376
-80.4052,-90.9528
-80.3971,-90.429
-80.4261,-91.8008
-80.4197,-91.3155
-80.423,-91.3513
-80.4285,-91.4427
-80.4298,-91.4407
-80.4384,-91.492
-80.4427,-91.6827
-80.4459,-91.8164
-80.4474,-91.8663
-80.4478,-91.8617
-80.4402,-91.4088
-80.4297,-90.7764
-80.4244,-90.4474
-80.4268,-90.6474
-80.4268,-90.6474
-80.4318,-91.0052
-80.4025,-88.8287
-80.4304,-90.9526
-80.4291,-90.9037
-80.4282,-90.8699
-80.4263,-90.7746
-80.4188,-90.3333
-80.4211,-90.5215
-87.1614,-167.543
-80.4302,-91.1278
-80.4344,-91.3964
-80.4257,-90.8367
-80.4228,-90.6295
-80.4196,-90.3992
-83.1206,-89.2622
-80.422,-90.5297
-80.4189,-90.1081
-80.4164,-89.8745
-80.4214,-89.954
-80.4313,-90.6122
-83.8355,-98.4093
-82.052,-105.737
-80.4167,-89.2807
-82.9511,-102.742
-81.1629,-109.354
-83.1134,-88.4847
-80.4358,-90.6008
-81.0182,-106.872
-80.4369,-90.5678
-80.4482,-91.2628
-80.429,-89.9415
-80.4664,-92.2535
-80.4373,-90.5079
-80.4464,-91.0935
-80.4492,-91.2597
-83.0992,-87.0689
-84.2551,-80.9734
-83.1225,-88.868
-80.4267,-89.8968
-83.2786,-88.4685
-80.4488,-91.2262
-80.4456,-91.0195
-80.4513,-91.4109
-80.4313,-90.3949
-83.2884,-89.0212
-80.4511,-91.6008
-80.4391,-90.6116
-80.4546,-91.2264
-80.4653,-91.7418
-80.5436,-95.3091
-85.2398,-90.5359
-87.1398,-168.151
-86.6087,-101.125
-87.039,-168.411
-86.8982,-168.51
-84.4212,-146.081
-86.8435,-100.462
-87.0127,-168.39
-80.9471,-65.6972
-86.9796,-170.039
-86.8364,-5.22154
-87.3428,-174.342
-86.8218,-168.892
-83.7141,-142.037
-87.495,-78.8412
-85.7787,-99.8862
-84.2695,-147.379
-84.312,-147.851
-83.9161,-144.172
-83.1248,-135.783
-85.6341,-160.867
-85.6432,-97.0803
-83.1479,-136.043
-84.3273,-147.717
-86.0691,-86.7157
-85.8453,-99.2761
-84.3847,-148.648
-85.9037,-96.3683
-87.236,0.572792
-84.273,-30.9118
-86.0752,-165.333
-86.3521,-167.758
-86.127,-165.945
-85.7102,-90.9292
-85.682,-80.449
-85.8186,-98.9573
-83.0215,-134.408
-83.0501,-134.733
-85.1111,-155.815
-83.4321,-138.941
-83.3678,-138.25
-83.2096,-136.409
-84.8229,-152.886
-83.7113,-141.683
-83.6977,-141.522
-84.0492,-145.148
-85.7683,-98.9761
-85.7745,-94.4149
-83.4942,-139.323
-85.6505,-96.2057
-83.3073,-137.711
-85.6984,-100.594
-86.6938,-104.74
-84.7903,-153.772
-83.8681,-144.263
-83.8309,-143.917
-85.051,-110.737
-82.3312,-125.779
-82.1969,-123.815
-82.1997,-123.864
-82.3341,-125.829
-82.9811,-134.279
-83.5108,-140.411
-82.2808,-125.08
-82.4054,-126.854
-85.0077,-156.192
-85.402,-95.025
-86.2367,-111.459
-85.1834,-110.605
-85.1843,-110.614
-83.8873,-144.617
-85.7053,-98.8253
-82.7927,-132.091
-85.795,-95.8759
-82.3339,-125.925
-85.7871,-95.8361
-82.0044,-120.886
-83.1967,-137.013
-85.7792,-95.7937
-83.6715,-142.404
-83.3664,-139
-85.0298,-110.72
-85.2655,-111.412
-82.7485,-131.59
-82.5954,-129.591
-84.0614,-146.68
-85.848,-102.639
-82.8462,-132.829
-85.2097,-110.969
-82.8462,-132.829
-82.8173,-132.465
-84.5823,-107.119
-82.3257,-125.852
-85.404,-99.0033
-82.7221,-131.25
-85.7997,-164.867
-87.3007,-91.4546
-87.1799,177.181
-86.7397,-156.575
-87.4698,171.838
-85.9677,-168.122
-86.4113,-93.5122
-87.3694,173.401
-82.7813,-132.359
-85.8464,-167.331
-86.6475,-98.3907
-87.0566,-159.525
-86.6575,-98.1449
-85.4122,-106.31
-85.4924,-105.097
-86.4446,-92.3707
-87.2972,-161.684
-86.2795,-95.3137
-84.2172,-150.102
-86.3178,-94.9213
-86.8051,-92.067
-86.769,-95.3477
-84.1159,-148.982
-84.1119,-148.989
-85.7449,-84.1846
-86.7078,-120.318
-87.4853,-96.0643
-87.556,-95.8712
-87.498,-94.5105
-87.4427,-93.4931
-83.3841,-140.527
-81.4438,-106.5
-82.2665,-124.851
-83.2103,-138.33
-86.049,-93.8454
-82.134,-122.595
-82.5685,-129.487
-82.0259,-120.538
-82.0259,-120.538
-86.204,-11.7463
-82.0663,-123.863
-83.782,-145.126
-87.4877,-80.6313
-83.6204,-142.972
-83.5799,-142.448
-82.8837,-132.781
-82.9381,-133.478
-87.5933,17.2792
-83.2992,-138.39
-86.2154,-103.761
-86.288,-97.9159
-87.092,-93.8807
-85.9963,-173.649
-83.0607,-134.987
-87.4419,-89.5807
-84.9424,-159.643
-87.1348,-94.53
-86.3512,-103.661
-86.1675,-102.643
-86.9237,166.003
-84.0718,-148.117
-86.4063,-103.408
-83.1252,-134.62
-83.1982,-135.615
-86.4355,-92.4883
-86.4132,-92.7921
-83.2267,-135.7
-86.4935,-96.045
-86.4571,-92.4859
-87.3218,13.9657
-87.3547,14.7014
-84.3446,-150.522
-87.5845,20.374
-86.8174,-86.7332
-86.2427,-126.093
-83.9854,-145.357
-84.0509,-146.225
-83.9805,-145.283
-85.3646,-163.24
-83.8254,-142.528
-86.5909,-101.928
-87.471,160.63
-86.6112,-101.894
-86.6215,-76.46
-86.94,-84.1009
-87.09,-82.7881
-86.9225,-84.5087
-87.0993,-83.0331
-84.0345,-142.265
-86.8242,-159.302
-86.4977,-177.934
-86.2465,-173.726
-85.9964,-169.782
-86.4977,-177.934
-85.261,-159.086
-86.3915,-176.122
-85.1217,-157.103
-85.2006,-158.198
-85.2801,-159.306
-85.258,-158.818
-86.7863,-98.1882
-85.2516,-158.713
-87.2381,-100.958
-85.8686,-171.444
-86.1193,-139.74
-86.3501,-134.87
-85.6624,-164.186
-84.659,-149.93
-84.6899,-150.088
-86.7639,-92.3135
-84.9705,-153.859
-86.2424,-90.9971
-87.3605,22.7794
-86.7725,11.2731
-81.524,-79.634
-85.5033,-151.502
-86.32,-84.1288
-86.4451,-83.3983
-85.9818,-5.35773
-86.5913,-74.0943
-85.6405,-80.5875
-84.6048,-139.208
-86.3689,-78.0856
-80.9846,-88.8704
-86.9674,-160.358
-86.0293,-151.684
-82.694,-123.125
-85.849,-103.054
-86.9097,-77.3315
-87.0271,-77.6984
-86.9131,-77.5613
-86.7785,-80.3024
-86.8736,-11.1206
-84.0447,-85.9615
-83.9845,-86.7433
-83.3716,-40.6597
-85.0114,-87.7317
-85.8283,-96.3471
-85.5724,-90.1206
-83.3841,-42.8468
-84.6525,-96.1174
-85.3081,-90.9999
-84.0962,-40.6563
-82.2744,-58.1148
-83.0076,-108.13
-85.7633,-81.9095
-81.271,-121.963
-87.4682,-99.419
-87.5892,-99.565
-87.3622,-98.8324
-86.0922,-95.5455
-87.3979,-8.61232
-87.5894,-99.635
-87.4688,-99.1118
-87.4688,-99.8841
-87.4794,-7.46556
-87.4692,-99.8653
-87.4692,-100.106
-87.59,-99.8744
-87.5889,-100.738
-87.59,-99.5921
-87.3635,-99.1248
-87.5902,-99.5835
-87.364,-99.575
-87.5303,-65.8634
-87.5902,-99.8659
-87.364,-99.575
-87.5902,-99.2926
-87.47,-99.5674
-87.4697,-100.08
-87.5901,-100.144
-87.4662,-97.5128
-87.47,-99.5636
-87.5906,-99.5535
-87.4702,-99.5522
-87.5865,-101.839
-87.3623,-98.1677
-87.5901,-100.413
-87.4702,-99.556
-87.5905,-100.117
-87.39,-8.67244
-87.4702,-99.8039
-87.3645,-99.5505
-87.5905,-100.123
-87.4701,-99.0303
-87.4704,-99.7946
-87.5909,-99.5334
-87.5908,-99.8201
-87.5909,-99.5334
-87.5908,-99.5387
-87.591,-99.8096
-87.5186,-133.435
-87.3626,-98.1475
-87.5909,-99.5281
-87.4705,-99.7852
-87.591,-99.8096
-87.4683,-7.57336
-87.5819,-102.94
-86.0974,-99.7831
-87.5903,-100.648
-87.4708,-99.7666
-87.4708,-99.7666
-87.5912,-99.7938
-86.0952,-95.5844
-87.4671,-101.563
-87.4708,-99.5102
-87.5414,-65.9687
-87.5905,-100.638
-87.3829,-8.74747
-87.4708,-100.251
-87.5919,-99.4765
-87.4007,-8.48577
-87.5926,-99.5235
-87.5921,-100.384
-87.4719,-100.019
-87.5599,-66.1613
-87.592,-98.6902
-87.4255,-8.1296
-87.5903,-101.462
-87.5869,-102.372
-87.4726,-100.032
-87.4405,-7.91412
-87.4405,-7.91412
-87.3668,-99.2939
-87.5923,-100.712
-87.4479,-7.80595
-87.5935,-99.1537
-87.4705,-97.8953
-87.5667,-6.07801
-87.4729,-100.301
-87.3672,-100.256
-87.4732,-133.997
-87.4703,-7.47912
-87.5765,-66.3401
-87.473,-100.399
-87.4726,-100.68
-87.5935,-100.52
-87.4777,-7.36935
-87.3673,-98.9297
-87.3665,-98.4657
-87.4432,168.656
-87.4726,-100.728
-87.473,-98.6757
-87.4802,-7.33281
-87.5935,-100.602
-87.4738,-99.4699
-87.4852,-7.25938
-87.4732,-100.545
-87.5983,-100.15
-87.5994,-100.691
-87.5994,-100.621
-83.5335,-48.5849
-82.7057,-57.5585
-82.8259,-55.0884
-85.8235,-89.7644
-82.7294,-59.3596
-83.0262,-56.078
-85.7974,-97.4827
-86.0534,-94.416
-85.8651,-92.5333
-85.8086,-89.7442
-85.8086,-89.7442
-84.8978,-36.097
-85.7616,-89.8086
-85.7616,-89.8086
-83.8305,-47.2266
-85.0978,-67.135
-82.4212,-64.0747
-83.7498,-48.0048
-85.8836,-25.386
-86.6738,-91.2134
-84.5549,-39.1862
-82.6691,-59.7012
-81.3484,-83.1612
-81.3732,-82.4267
-81.0782,-99.0591
-86.053,-92.7858
-81.0787,-99.6392
-85.9893,-88.0379
-83.9681,-43.7375
-86.1899,-83.6119
-81.2794,-84.6651
-81.0711,-96.7863
-84.0001,-90.3686
-85.4789,-94.9233
-85.4937,-90.8674
-81.3911,-81.3914
-81.3945,-81.3005
-85.4954,-90.8463
-81.9243,-66.7639
-82.1338,-66.6785
-85.4692,-90.8042
-82.2378,-65.079
-81.9984,-65.5823
-83.4726,-49.1351
-82.2378,-65.079
-81.9923,-65.6777
-82.0045,-65.4868
-82.2315,-65.1726
-81.9793,-65.8818
-85.5411,-90.345
-81.2841,-84.6289
-82.4383,-62.1558
-83.2642,-51.5714
-82.1609,-66.253
-85.4935,-90.5187
-85.5378,-90.3777
-85.4814,-90.6584
-85.5252,-91.1464
-85.5433,-90.3223
-85.5257,-90.5036
-85.5433,-90.3223
-85.5378,-90.3777
-81.9389,-66.522
-81.3371,-83.1033
-81.3164,-83.7678
-81.2852,-84.8193
-81.2859,-84.8017
-85.7658,-95.0853
-85.5269,-91.6701
-85.7682,-95.1693
-81.2816,-84.9839
-81.9586,-69.6384
-81.1228,-98.955
-85.9729,-93.4889
-82.6997,-58.8013
-85.8163,-87.7837
-84.7586,-34.8494
-83.5554,-100.9
-81.1498,-104.581
-81.1348,-103.433
-83.8941,-99.8921
-86.0904,-87.1961
-86.0894,-86.5604
-81.1473,-104.139
-81.1419,-103.625
-81.1376,-102.998
-85.5629,-98.8646
-81.1305,-102.293
-81.139,-103.08
-81.1328,-102.486
-81.1359,-102.775
-84.4474,-101.43
-81.1646,-104.579
-83.5572,-100.88
-84.5426,-37.1156
-83.3053,-50.8244
-85.7914,-91.9064
-81.132,-101.967
-81.1402,-102.756
-84.5654,-99.879
-84.4985,-100.005
-81.1436,-103.021
-81.149,-103.435
-83.7481,-101.423
-81.1457,-103.174
-83.9049,-101.274
-83.8996,-100.897
-83.3601,-49.8214
-81.1777,-105.322
-81.1593,-104.218
-81.1598,-104.336
-81.1602,-104.442
-81.1623,-104.796
-81.1544,-104.423
-81.1597,-104.735
-81.1859,-106.157
-81.1803,-105.847
-81.159,-104.638
-83.3429,-49.7314
-81.1651,-104.863
-83.3669,-49.4799
-81.1767,-105.425
-81.1801,-105.586
-84.5412,-95.4805
-84.5831,-36.1926
-83.4775,-48.2208
-83.2791,-50.5153
-85.2541,-92.7692
-84.0367,-101.465
-83.5285,-99.4986
-81.1762,-105.442
-82.3781,-58.9283
-83.4117,-48.8038
-85.9402,-85.8849
-85.8899,-94.0983
-85.5093,-94.421
-85.7249,-95.4489
-84.9206,-31.6605
-85.2368,-92.4322
-85.6144,-91.7739
-81.9312,-67.243
-81.936,-67.0142
-82.444,-59.3645
-85.6946,-169.348
-81.2856,-80.5321
-85.2383,-91.8709
-85.4967,-93.6226
-81.178,-84.1241
-84.2103,-38.6989
-81.6223,-72.4759
-83.372,-47.7748
-81.3365,-78.8523
-85.9467,-94.5307
-84.432,-36.0938
-83.4234,-46.9787
-81.4344,-76.0964
-81.3414,-78.2536
-81.4938,-74.3547
-85.2536,-90.3353
-81.1112,-83.973
-82.8742,-52.8113
-85.5971,-93.4364
-81.9221,-65.8543
-82.868,-52.8873
-81.797,-67.9235
-85.0978,-91.687
-82.8617,-52.9646
-82.845,-53.1686
-85.602,-93.4874
-84.0522,-39.6678
-81.9315,-65.7068
-82.844,-53.1898
-82.9015,-52.4933
-84.1391,-38.5542
-84.8347,-67.8883
-85.5896,-85.136
-82.5117,-56.9755
-85.6815,-85.8985
-83.6403,-43.6894
-82.0253,-63.6845
-82.1115,-62.3989
-85.6255,-86.6774
-82.8607,-52.5458
-84.9727,-69.3589
-83.0207,-50.6415
-84.0188,-39.6441
-82.9752,-51.1774
-82.4642,-57.502
-82.8434,-52.796
-85.2323,-82.3823
-82.0846,-62.8913
-85.6215,-85.8124
-85.6195,-85.8225
-82.8534,-52.5772
-81.9627,-61.2783
-84.0173,-39.7051
-82.8261,-52.9036
-84.0153,-39.7536
-83.6675,-72.571
-87.3549,170.96
-87.3804,170.567
-87.3549,170.96
-87.3656,170.798
-87.2175,167.186
-86.0077,-94.2043
-87.5313,0.217681
-87.5245,-94.3174
-85.6631,-90.3687
-87.5227,-96.357
-87.5203,-94.0479
-87.5184,-94.8111
-87.5179,-96.4704
-87.5176,-94.8218
-87.5166,-94.3193
-87.4203,-97.4962
-87.4236,-96.0985
-87.5159,-96.8001
-87.4231,-96.2845
-87.5167,-96.1346
-87.5166,-96.2456
-87.5163,-95.0248
-87.5166,-95.3809
-87.4218,-94.5542
-87.5161,-95.2309
-87.5103,-93.1049
-87.5154,-95.8922
-87.5144,-94.6688
-87.3607,3.22629
-87.5124,-93.9309
-87.5146,-95.2152
-87.5119,-97.111
-87.5136,-95.2248
-87.5133,-95.8115
-87.5128,-95.259
-87.4186,-96.1983
-87.5123,-95.5028
-87.5123,-95.4949
-87.5123,-95.5028
-87.5115,-94.7369
-87.5104,-94.2401
-87.5097,-93.9881
-87.51,-94.1063
-87.5113,-94.8239
-87.5109,-95.1703
-87.5108,-96.0578
-87.5105,-94.9843
-87.5082,-94.0054
-87.5075,-93.7616
-87.5031,-98.2939
-87.5089,-95.3955
-83.5758,-41.6569
-87.5084,-94.9374
-87.5072,-96.4788
-87.5046,-97.0431
-82.8082,-53.088
-82.7683,-53.5628
-87.3115,-95.9762
-85.9639,-88.637
-85.9798,-93.8657
-86.6264,-79.0747
-87.2063,-82.8705
-87.1764,-82.0604
-85.8479,-98.3473
-85.1295,-110.259
-86.3797,-109.882
-87.3302,-97.8624
-85.0546,-79.3981
-87.3208,-95.147
-87.4259,-96.8429
-85.1249,-110.68
-82.1416,-135.164
-83.2042,-147.877
-85.1223,-111.656
-87.4322,164.153
-86.9043,165.389
-87.0729,169.532
-87.2327,167.225
-87.0761,169.486
-86.9074,165.338
-87.0824,169.392
-87.4579,-98.3207
-87.4573,-101.89
-85.6199,-96.1046
-87.47,-101.212
-87.4723,-100.046
-87.4722,-99.988
-87.4057,-3.37396
-87.4708,-101.463
-87.4753,-100.609
-87.379,-98.8159
-87.5835,-99.6907
-85.0814,-112.44
-87.5855,-99.464
-87.5872,-100.112
-87.4794,-99.4732
-87.4802,-99.8233
-87.5872,-101.059
-87.5863,-101.737
-87.4786,-102.025
-87.4783,-102.148
-85.7701,-103.057
-85.604,-108.03
-87.4831,-100.361
-87.4485,-106.623
-87.1483,-0.559192
-87.4833,-100.664
-87.5902,-100.646
-87.59,-100.078
-87.5902,-100.113
-87.5905,-100.809
-87.5905,-100.564
-87.4814,-99.0756
-87.5905,-100.809
-87.5906,-100.64
-87.4834,-101.173
-87.5197,-1.82168
-87.5907,-100.589
-87.5901,-101.539
-87.483,-99.6115
-87.4288,-3.37075
-87.432,-3.31761
-87.5909,-100.758
-87.5909,-100.908
-87.5909,-101.024
-87.467,-2.71959
-87.5911,-100.364
-87.5911,-100.946
-87.5912,-100.481
-87.591,-101.179
-87.5903,-101.683
-87.591,-101.251
-87.4843,-100.249
-87.5935,-102.626
-87.4859,-103.186
-87.3958,-100.991
-87.3971,-101.528
-85.5468,-113.309
-86.2385,-101.65
-87.5077,-101.555
-87.5138,-102.471
-87.5138,-102.433
-87.0896,-9.57998
-87.5134,-102.767
-87.5138,-102.514
-87.5138,-102.577
-87.1451,-9.01055
-87.5141,-101.11
-87.5126,-103.462
-87.515,-101.487
-87.5121,-103.719
-87.5153,-101.498
-87.5146,-103
-87.5137,-103.505
-87.5162,-101.564
-87.5171,-101.746
-87.5172,-102.034
-87.5173,-101.578
-87.5179,-101.976
-87.1581,157.839
-87.517,-103.235
-87.5178,-100.624
-87.5197,-102.518
-87.5198,-102.507
-87.5198,-102.496
-87.5199,-102.48
-87.5165,-103.971
-87.5201,-102.491
-87.518,-100.272
-87.5204,-102.507
-87.518,-100.236
-87.5206,-102.422
-87.5207,-102.374
-87.5209,-102.229
-87.517,-104.068
-87.5212,-102.012
-87.5214,-101.457
-87.5268,-102.368
-87.523,-104.552
-87.5266,-100.84
-87.5208,-105.171
-87.5283,-103.12
-87.5303,-102.704
-87.5301,-101.47
-87.5291,-103.823
-87.5245,-105.021
-87.5302,-103.502
-87.5403,-101.697
-87.5485,-101.972
-87.5488,-101.695
-87.5503,-102.803
-87.5504,-102.969
-87.5504,-102.969
-87.5499,-101.88
-87.5444,-100.044
-87.5483,-100.811
-86.8709,-125.586
-84.8832,-131.807
-82.1504,-138.635
-85.6431,-113.384
-85.76,-23.383
-82.7948,-147.218
-85.8776,-105.295
-82.7266,-146.202
-86.9005,-130.622
-81.7869,-133.23
-81.7869,-133.23
-82.4972,-143.405
-82.3737,-141.777
-82.2486,-139.97
-84.6462,-137.762
-86.6083,-106.94
-87.5092,-100.577
-87.3329,-123.764
-87.5071,-100.264
-82.8021,-147.522
-82.1082,-138.218
-82.438,-142.909
-85.6421,-106.756
-85.4086,-112.01
-85.4086,-112.01
-81.1168,-117.74
-81.9953,-136.376
-85.4321,-109.996
-81.62,-129.965
-85.3356,-111.387
-81.125,-117.103
-85.3465,-111.082
-86.0582,-106.584
-81.3217,-122.445
-81.9402,-134.579
-85.1279,-97.03
-83.0962,-150.142
-87.4171,-7.54777
-87.3807,-104.988
-87.5373,-104.34
-86.4394,-105.852
-87.5537,-106.045
-87.4799,-106.026
-87.5407,-109.181
-86.4815,-105.913
-87.5038,2.36547
-87.5656,-106.079
-87.56,-108.292
-87.0846,155.396
-87.5708,-106.009
-87.5708,-106.214
-87.0609,-6.44706
-87.3894,-6.71937
-86.4637,-104.953
-87.507,-105.656
-86.5353,-105.358
-87.5073,-77.9912
-87.5135,-106.57
-87.5173,-104.928
-87.5185,-106.189
-87.5933,-107.012
-87.5183,-63.5502
-87.599,-105.912
-87.597,-107.404
-87.4009,-6.16304
-86.9047,-129.27
-86.8493,-131.351
-86.854,-129.724
-82.2662,-111.312
-81.6955,-126.658
-87.047,-132.995
-85.8959,176.379
-85.2825,-113.316
-82.3402,-137.522
-86.8633,-130.285
-86.807,-133.644
-81.9111,-84.5098
-85.741,177.657
-85.4393,-112.415
-81.7791,-124.332
-81.7794,-124.339
-85.7916,176.648
-82.9478,-146.881
-85.7889,176.69
-86.6954,-119.904
-82.8622,-126.571
-81.6277,-118.505
-85.3381,-113.62
-86.9011,-129.706
-81.6709,-119.918
-86.6954,-123.85
-82.6773,-70.8426
-81.5433,-112.88
-85.6836,-112.774
-84.6722,-111.53
-85.6971,-112.802
-85.757,-113.936
-87.3977,-80.995
-87.2496,-79.9249
-82.0735,-131.038
-81.7398,-121.204
-81.6662,-117.959
-81.7398,-121.204
-81.7398,-121.204
-82.4568,-138.847
-86.8616,-131.09
-86.8438,-129.896
-81.8156,-122.979
-86.324,-108.323
-86.8567,-130.084
-86.9121,-128.918
-85.5038,-112.902
-85.5516,-112.881
-85.5485,-113.87
-85.5365,-113.289
-85.6145,-113.354
-81.9407,-123.763
-81.9468,-123.969
-81.9836,-125.112
-85.5003,-113.34
-86.8676,-110.261
-87.3381,147.624
-86.756,159.507
-87.1118,-117.251
-86.7516,-120.648
-87.5452,140.789
-86.9109,-127.302
-87.455,140.995
-87.0566,-106.113
-82.6907,-132.384
-86.7754,-108.726
-85.5149,178.572
-82.6071,-81.0797
-85.7128,-24.4304
-86.7684,155.502
-87.2234,-117.765
-87.0754,-101.696
-85.001,-172.868
-83.6345,-150.395
-84.4964,-165.227
-87.3495,-102.145
-83.5164,-150.02
-83.4562,-55.539
-87.556,16.5485
-86.5344,-119.501
-86.3147,-102.983
-86.9791,-105.562
-87.3321,2.80084
-86.4542,-105.175
-87.2028,151
-87.2565,150.204
-87.1663,152.261
-86.8701,153.029
-86.8234,159.145
-86.9492,156.743
-86.9576,-104.829
-87.1763,152.126
-87.3128,149.054
-87.2187,151.198
-87.5969,7.45196
-87.2301,150.947
-87.2501,144.308
-86.9493,151.404
-87.3426,148.358
-86.9944,150.412
-87.2682,-0.86859
-87.2683,150.081
-87.1307,147.26
-86.9952,-105.687
-87.2392,4.6273
-87.1598,146.555
-87.3053,149.226
-87.4341,146.111
-87.4848,144.811
-87.1778,146.113
-87.1882,145.854
-87.1916,145.767
-87.4787,144.967
-87.1847,145.94
-87.2055,145.419
-87.2288,144.831
-87.4227,2.80083
-87.2193,145.07
-87.2262,144.894
-87.3823,1.80594
-87.2346,144.679
